State,Bus_name,Bus_type,Departure,Arrival,Duration,Price,Ratings,Seats_Available,Route_link,Route_name
Rajastan,RSRTC - 168785,Express Non AC Seater 2+3,21:00,23:15,02:15:00,129,3.9,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,RSRTC - 171167,Express Non AC Seater 2+3,21:20,23:00,01:40:00,129,3.9,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,RSRTC - 168794,Express Non AC Seater 2+3,21:50,00:15,02:25:00,129,3.9,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,RSRTC - 193272,Express Non AC Seater 2+3,22:15,23:55,01:40:00,129,3.9,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,RSRTC - 168765,Express Non AC Seater 2+3,22:25,00:30,02:05:00,139,3.9,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,RSRTC - 178042,Express Non AC Seater 2+3,23:40,11:59,12:19:00,129,3.9,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Garhwal Travels,AC Seater (2+2),12:53,15:15,02:22:00,190,3.1,45,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Salasar Darshan Travels,Non AC Seater (2+3),14:20,16:30,02:10:00,150,4.7,54,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Salasar Darshan Travels,Non AC Seater (2+3),16:50,19:10,02:20:00,150,4.7,56,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,21:40,02:55:00,350,3.5,35,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),20:00,22:45,02:45:00,350,3.5,38,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,23:00,03:00:00,300,3.5,40,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Rishabh travels,Bharat Benz A/C Sleeper (2+1),20:04,23:31,03:27:00,270,3.5,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Neeraj travels,A/C Seater / Sleeper (2+1),20:40,23:20,02:40:00,333,3.5,22,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,MS Gajraj Bus Service,A/C Seater (2+3),11:35,14:00,02:25:00,332,0.0,56,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,23:00,03:00:00,250,2.3,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,IBS Tour and Travels,A/C Seater / Sleeper (2+1),20:40,22:35,01:55:00,314,2.9,37,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),21:15,23:05,01:50:00,250,2.3,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),19:00,22:15,03:15:00,188,2.3,39,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Amit Travels,Non AC Seater (2+3),12:40,15:00,02:20:00,299,1.6,55,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Amit Travels,A/C Seater (2+3),14:30,16:50,02:20:00,349,1.6,45,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Rajat Travels,A/C Seater / Sleeper (2+1),15:00,17:30,02:30:00,250,2.3,41,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),15:20,18:00,02:40:00,370,2.8,28,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Ajay Raj Travel Agency,NON A/C Sleeper (2+1),20:10,22:25,02:15:00,350,2.3,29,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Amit Travels,Bharat Benz A/C Seater (2+2),15:55,18:20,02:25:00,349,1.6,40,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:40,20:10,02:30:00,285,2.8,37,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Ankit Travels,AC Seater (2+2),17:50,20:10,02:20:00,300,2.1,45,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Sagwan Travels,A/C Seater / Sleeper (2+1),19:30,21:55,02:25:00,285,2.8,33,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,22:30,02:30:00,285,2.8,38,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Vijay Travels Kota,Non A/C Seater / Sleeper (2+1),20:00,22:15,02:15:00,250,1.9,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:35,23:30,02:55:00,314,2.8,29,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),21:00,23:15,02:15:00,265,2.8,37,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),21:15,23:25,02:10:00,300,2.8,32,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Amar Travels,A/C Seater / Sleeper (2+1),12:40,14:40,02:00:00,400,3.6,30,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Maharaja Travels,A/C Seater / Sleeper (2+1),13:55,16:35,02:40:00,429,3.1,40,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Mahalaxmi Travels,A/C Seater / Sleeper (2+1),15:15,19:00,03:45:00,1000,3.9,38,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,GK Travels,A/C Sleeper (2+1),15:30,18:00,02:30:00,999,3.6,43,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Maharaja Travels,A/C Seater / Sleeper (2+1),15:55,18:10,02:15:00,429,3.1,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Maharaja Travels,A/C Seater / Sleeper (2+1),16:50,19:05,02:15:00,429,3.1,45,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Maharaja Travels,A/C Seater / Sleeper (2+1),17:25,19:40,02:15:00,429,3.1,49,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),17:30,19:15,01:45:00,1050,3.2,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),17:52,19:55,02:03:00,750,4.0,8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Anita Maya Travels,A/C Seater / Sleeper (2+1),18:00,20:30,02:30:00,904,3.8,41,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Maharaja Travels,A/C Seater / Sleeper (2+1),18:05,20:20,02:15:00,429,3.1,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,M R Travels,Volvo Multi-Axle A/C seater/sleeper (2+1),18:15,20:05,01:50:00,666,3.7,60,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,GAYATRI TRAVELS,A/C Seater / Sleeper (2+1),18:30,21:50,03:20:00,800,3.9,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),18:40,20:20,01:40:00,666,4.1,2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Mahalaxmi Travels,A/C Seater / Sleeper (2+1),18:50,21:50,03:00:00,399,3.9,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Garhwal Travels,A/C Seater / Sleeper (2+1),19:05,22:10,03:05:00,600,3.1,40,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,New Babu Travels,A/C Seater/Sleeper (2+1),19:45,23:00,03:15:00,380,3.3,16,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),19:50,22:50,03:00:00,569,3.5,33,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:10,23:30,03:20:00,600,3.2,35,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,THE REINDEER BUS,Volvo 9600 A/C Sleeper (2+1),20:15,22:10,01:55:00,667,4.6,29,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:29,22:59,02:30:00,600,3.2,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Rathore Travels Madho,A/C Seater / Sleeper (2+1),20:30,22:30,02:00:00,450,3.3,35,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Jakhar Travels,A/C Seater / Sleeper (2+1),20:45,23:30,02:45:00,500,3.7,40,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Maharaja Travels,AC Sleeper (2+1),20:45,22:55,02:10:00,524,3.1,30,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Dashmesh Travels,A/C Seater / Sleeper (2+1),21:00,23:00,02:00:00,380,3.4,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:31,23:57,01:26:00,399,3.5,22,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Neelam Travels,A/C Seater / Sleeper (2+1),23:00,00:30,01:30:00,500,3.5,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Ganesh Travels,A/C Seater / Sleeper (2+1),15:30,17:30,02:00:00,450,2.8,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Rajat Travels,A/C Seater / Sleeper (2+1),15:30,18:40,03:10:00,1070,2.3,21,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Shree Mahaveer Travels,NON AC Seater / Sleeper 2+1,15:51,19:00,03:09:00,900,2.6,38,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Ganesh Travels,A/C Seater / Sleeper (2+1),17:00,21:45,04:45:00,1100,2.8,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Rohit Raj Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,22:05,03:05:00,700,0.0,36,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Om shree ji travles,NON A/C Seater/ Sleeper (2+1),19:15,23:15,04:00:00,600,2.9,42,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,22:45,02:30:00,379,2.8,37,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,MAHALA TRAVELS,A/C Seater / Sleeper (2+1),21:15,23:40,02:25:00,399,2.7,33,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rajastan,RSRTC - 156586,Super Luxury Volvo AC Seater Pushback 2+2,12:30,18:45,06:15:00,740,2.6,9,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Rajastan,RSRTC - 192563,Semi Deluxe Non AC Seater 2+2,13:20,21:00,07:40:00,396,3.2,33,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Rajastan,RSRTC - 185137,Super Luxury Volvo AC Seater Pushback 2+2,13:30,19:45,06:15:00,740,2.3,25,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
